300	1.7376	0
320	1.7272	0
340	1.7189	0
360	1.7121	0
380	1.7065	0
400	1.7019	0
420	1.6979	0
440	1.6945	0
460	1.6916	0
480	1.6891	0
500	1.6869	0
520	1.685	0
540	1.6832	0
560	1.6817	0
580	1.6803	0
600	1.6791	0
620	1.6779	0
640	1.6769	0
660	1.6759	0
680	1.6751	0
700	1.6743	0
720	1.6735	0
740	1.6728	0
760	1.6722	0
780	1.6716	0
800	1.671	0
820	1.6705	0
840	1.67	0
860	1.6695	0
880	1.669	0
900	1.6686	0
920	1.6682	0
940	1.6678	0
960	1.6674	0
980	1.667	0
1000	1.6666	0
1020	1.6663	0
1040	1.6659	0
1060	1.6656	0
1080	1.6653	0
1100	1.665	0
1120	1.6647	0
1140	1.6644	0
1160	1.6641	0
1180	1.6638	0
1200	1.6635	0
1220	1.6632	0
1240	1.6629	0
1260	1.6626	0
1280	1.6623	0
1300	1.6621	0
1320	1.6618	0
1340	1.6615	0
1360	1.6613	0
1380	1.661	0
1400	1.6607	0
1420	1.6605	0
1440	1.6602	0
1460	1.6599	0
1480	1.6597	0
1500	1.6594	0
1520	1.6591	0
1540	1.6589	0
1560	1.6586	0
1580	1.6583	0
1600	1.6581	0
1620	1.6578	0
1640	1.6575	0
1660	1.6572	0
1680	1.657	0
1700	1.6567	0
1720	1.6564	0
1740	1.6562	0
1760	1.6559	0
1780	1.6556	0
1800	1.6553	0
1820	1.655	0
1840	1.6548	0
1860	1.6545	0
1880	1.6542	0
1900	1.6539	0
1920	1.6536	0
1940	1.6533	0
1960	1.653	0
1980	1.6527	0
2000	1.6524	0
