607	2.5905	0
609	2.59	0
610	2.5895	0
612	2.589	0
613	2.5886	0
615	2.5881	0
617	2.5877	0
618	2.5872	0
620	2.5868	0
621	2.5864	0
623	2.586	0
625	2.5856	0
626	2.5852	0
628	2.5848	0
629	2.5844	0
631	2.584	0
632	2.5836	0
634	2.5832	0
636	2.5829	0
637	2.5825	0
639	2.5822	0
640	2.5818	0
642	2.5815	0
644	2.5811	0
645	2.5808	0
647	2.5805	0
648	2.5802	0
650	2.5799	0
651	2.5796	0
653	2.5793	0
655	2.579	0
656	2.5787	0
658	2.5784	0
659	2.5781	0
661	2.5778	0
662	2.5776	0
664	2.5773	0
666	2.577	0
667	2.5768	0
669	2.5765	0
670	2.5763	0
672	2.5761	0
674	2.5758	0
675	2.5756	0
677	2.5754	0
678	2.5752	0
680	2.5749	0
681	2.5747	0
683	2.5745	0
685	2.5743	0
686	2.5741	0
688	2.5739	0
689	2.5738	0
691	2.5736	0
693	2.5734	0
694	2.5732	0
696	2.5731	0
697	2.5729	0
699	2.5727	0
700	2.5726	0
702	2.5724	0
704	2.5723	0
705	2.5721	0
707	2.572	0
708	2.5718	0
710	2.5717	0
711	2.5716	0
713	2.5714	0
715	2.5713	0
716	2.5712	0
718	2.5711	0
719	2.571	0
721	2.5709	0
723	2.5708	0
724	2.5707	0
726	2.5706	0
727	2.5705	0
729	2.5704	0
730	2.5703	0
732	2.5702	0
734	2.5701	0
735	2.5701	0
737	2.57	0
738	2.5699	0
740	2.5698	0
741	2.5698	0
743	2.5697	0
745	2.5697	0
746	2.5696	0
748	2.5696	0
749	2.5695	0
751	2.5695	0
752	2.5694	0
754	2.5694	0
756	2.5694	0
757	2.5693	0
759	2.5693	0
760	2.5693	0
762	2.5692	0
763	2.5692	0
765	2.5692	0
767	2.5692	0
768	2.5692	0
770	2.5692	0
771	2.5692	0
773	2.5692	0
774	2.5692	0
776	2.5692	0
778	2.5692	0
779	2.5692	0
781	2.5692	0
782	2.5692	0
784	2.5692	0
786	2.5692	0
787	2.5692	0
789	2.5693	0
790	2.5693	0
792	2.5693	0
793	2.5693	0
795	2.5694	0
797	2.5694	0
798	2.5695	0
800	2.5695	0
801	2.5695	0
803	2.5696	0
804	2.5696	0
806	2.5697	0
808	2.5697	0
809	2.5698	0
811	2.5698	0
812	2.5699	0
814	2.57	0
815	2.57	0
817	2.5701	0
819	2.5702	0
820	2.5702	0
822	2.5703	0
823	2.5704	0
825	2.5705	0
826	2.5705	0
828	2.5706	0
829	2.5707	0
831	2.5708	0
833	2.5709	0
834	2.571	0
836	2.5711	0
837	2.5711	0
839	2.5712	0
840	2.5713	0
842	2.5714	0
844	2.5715	0
845	2.5716	0
847	2.5718	0
848	2.5719	0
850	2.572	0
851	2.5721	0
853	2.5722	0
855	2.5723	0
856	2.5724	0
858	2.5725	0
859	2.5727	0
861	2.5728	0
862	2.5729	0
864	2.573	0
866	2.5732	0
867	2.5733	0
869	2.5734	0
870	2.5736	0
872	2.5737	0
873	2.5738	0
875	2.574	0
876	2.5741	0
878	2.5743	0
880	2.5744	0
881	2.5746	0
883	2.5747	0
884	2.5749	0
886	2.575	0
887	2.5752	0
889	2.5753	0
891	2.5755	0
892	2.5756	0
894	2.5758	0
895	2.576	0
897	2.5761	0
898	2.5763	0
900	2.5765	0
901	2.5766	0
903	2.5768	0
905	2.577	0
906	2.5771	0
908	2.5773	0
909	2.5775	0
911	2.5777	0
912	2.5778	0
914	2.578	0
916	2.5782	0
917	2.5784	0
919	2.5786	0
920	2.5788	0
922	2.579	0
923	2.5791	0
925	2.5793	0
926	2.5795	0
928	2.5797	0
930	2.5799	0
931	2.5801	0
933	2.5803	0
934	2.5805	0
936	2.5807	0
937	2.5809	0
939	2.5811	0
940	2.5813	0
942	2.5815	0
944	2.5817	0
945	2.582	0
947	2.5822	0
948	2.5824	0
950	2.5826	0
951	2.5828	0
953	2.583	0
954	2.5832	0
956	2.5835	0
958	2.5837	0
959	2.5839	0
961	2.5841	0
962	2.5844	0
964	2.5846	0
965	2.5848	0
967	2.585	0
968	2.5853	0
970	2.5855	0
972	2.5857	0
973	2.586	0
975	2.5862	0
976	2.5864	0
978	2.5867	0
979	2.5869	0
981	2.5872	0
982	2.5874	0
984	2.5876	0
986	2.5879	0
987	2.5881	0
989	2.5884	0
990	2.5886	0
992	2.5889	0
993	2.5891	0
995	2.5894	0
996	2.5896	0
998	2.5899	0
999	2.5901	0
1001	2.5904	0
